
title,endpoint
Storm Drainage Sewer Shed,https://data.virginia.gov/api/action/datastore_search?resource_id=ee6d8f51-b722-48fc-96c7-cb45176f9647&limit=0
Salary Data - Vermont,https://data.virginia.gov/api/action/datastore_search?resource_id=ee7a2792-28c7-4b04-b72d-8bdd72673a0c&limit=0
State Test-by-Test 2017-2023,https://data.virginia.gov/api/action/datastore_search?resource_id=eed1d4b3-633e-496e-820b-b13115b81e4f&limit=0
Sanitary Sewer Gravity Main,https://data.virginia.gov/api/action/datastore_search?resource_id=ef19677b-fa31-4f6e-b6bc-f729b3ed93c3&limit=0
devAuto_fileType_measureDisplayGroups,https://data.virginia.gov/api/action/datastore_search?resource_id=ef32c0c1-cbf0-4402-bba6-1e395adb4915&limit=0
Neighborhood Quality Code Enforcement Cases,https://data.virginia.gov/api/action/datastore_search?resource_id=ef76f6e0-a273-45f1-b64c-e725dc94a0ee&limit=0
Utility and Telecom,https://data.virginia.gov/api/action/datastore_search?resource_id=ef8a117c-eb5d-43b8-b856-9d8c45967650&limit=0
featAuto_footnotes,https://data.virginia.gov/api/action/datastore_search?resource_id=ef9cc2bf-f033-4434-ae0b-c42ba133ed7e&limit=0
SewerEasement layer,https://data.virginia.gov/api/action/datastore_search?resource_id=efa26eb4-6141-4e8c-a991-d97e4abd922a&limit=0
Beaver County Seasonally Adjusted Unemployment Rates 1990-2015 - Utah,https://data.virginia.gov/api/action/datastore_search?resource_id=efd58717-b941-48d0-bd38-d3b3c86006e5&limit=0
Norfolk Master Street List,https://data.virginia.gov/api/action/datastore_search?resource_id=efdf25bd-cff9-4fd0-bce8-bd353549a4ab&limit=0
Micromobile Restrictions,https://data.virginia.gov/api/action/datastore_search?resource_id=efff88ed-e369-4f62-84b3-2e0574b8ec84&limit=0
Benefits and Cost Sharing PUF - PY2026,https://data.virginia.gov/api/action/datastore_search?resource_id=f021a743-1778-4dfc-90cd-5b8cbaa6ecd6&limit=0
Exclusive Pediatric Drugs,https://data.virginia.gov/api/action/datastore_search?resource_id=f021fab8-aa1c-491f-947c-08a124ac382e&limit=0
"Average Energy Prices, Washington-Arlington-Alexandria",https://data.virginia.gov/api/action/datastore_search?resource_id=f035f148-80de-4ca1-bc77-a26963513590&limit=0
LAUS 2015- 2023- Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=f04ff984-c8de-4267-9c7f-08f174f2c1ef&limit=0
Monthly Rates of Laboratory-Confirmed RSV Hospitalizations from the RSV-NET Surveillance System,https://data.virginia.gov/api/action/datastore_search?resource_id=f05e1be3-b23a-4938-bf3b-6ffeb3554c7c&limit=0
Product Data for Newly Reported Drugs in the Medicaid Drug Rebate Program 2023-05-15-to-2023-05-21,https://data.virginia.gov/api/action/datastore_search?resource_id=f08fa751-4238-4e9b-b8b8-fb4899c970b3&limit=0
FY2017 Data Resource Guide,https://data.virginia.gov/api/action/datastore_search?resource_id=f0e5c56e-46a1-48b6-8aa8-6dcc489cd551&limit=0
Fire-Rescue Calls for Service,https://data.virginia.gov/api/action/datastore_search?resource_id=f12b33cc-93e8-449f-8b4b-aac9a451a4f0&limit=0
implAuto_measure_concernLevel,https://data.virginia.gov/api/action/datastore_search?resource_id=f139ed05-bbe3-422e-aeec-a2aa3de96fa9&limit=0
VDOT Bidirectional Traffic Volume 2023,https://data.virginia.gov/api/action/datastore_search?resource_id=f1725405-c4aa-4d08-80e4-9ca80eac121d&limit=0
"Median Income, Home Value and Residential Property Taxes in NJ Census Tracts -New Jersey",https://data.virginia.gov/api/action/datastore_search?resource_id=f1865ede-a12d-4196-9780-b1121cbc2122&limit=0
Tax Administration's Real Estate - Assessed Values,https://data.virginia.gov/api/action/datastore_search?resource_id=f19440f4-e9ae-4655-b119-243b09747d75&limit=0
National Syndromic Surveillance Program (NSSP) Mental Health-Related Emergency Department Visit Rates,https://data.virginia.gov/api/action/datastore_search?resource_id=f1dc0ea9-b162-4c5d-bf64-c18461e0e468&limit=0
1996-1997 Fall Membership Division Summaries by Ethnic Group,https://data.virginia.gov/api/action/datastore_search?resource_id=f1f3ce12-56fd-4717-9284-4a56701659c8&limit=0
Streets,https://data.virginia.gov/api/action/datastore_search?resource_id=f21fd4c5-6c22-4ab3-8d82-4f1eb01e6559&limit=0
Housing Demographics Town of Dumfries,https://data.virginia.gov/api/action/datastore_search?resource_id=f2447b2d-6f34-46da-95fc-032cd8cf559d&limit=0
Product Data for Newly Reported Drugs in the Medicaid Drug Rebate Program 20211101 to 20211107,https://data.virginia.gov/api/action/datastore_search?resource_id=f24c1813-6199-4e1d-8171-c834790b3ede&limit=0
Virginia 2024 High Demand Occupations,https://data.virginia.gov/api/action/datastore_search?resource_id=f27dc857-af9c-451b-ad01-bc9b54a26934&limit=0
Storm Drainage Open Channel,https://data.virginia.gov/api/action/datastore_search?resource_id=f29a053a-47c4-4d5f-853f-bc59cfbdd917&limit=0
prodAuto_brief,https://data.virginia.gov/api/action/datastore_search?resource_id=f2ac0028-abd3-48f7-ae65-e85d72e5bdd8&limit=0
NCHS - VSRR Quarterly provisional estimates for selected birth indicators,https://data.virginia.gov/api/action/datastore_search?resource_id=f2c1eebb-fc28-449d-a874-cccbc1fedf6f&limit=0
MajorEasement layer,https://data.virginia.gov/api/action/datastore_search?resource_id=f2db70bf-0452-4654-aa62-1300cc260fb7&limit=0
Injury/Illness Summary - Casualty Source Data (Form 55A),https://data.virginia.gov/api/action/datastore_search?resource_id=f31d849b-10a9-40da-b75a-a78925cbb94b&limit=0
Rejected - All With History,https://data.virginia.gov/api/action/datastore_search?resource_id=f32cf4fd-8dd8-4e74-af32-aade1e637a81&limit=0
Border Crossing Entry Data,https://data.virginia.gov/api/action/datastore_search?resource_id=f33fc411-0bd4-482f-b728-afe423cb0962&limit=0
Subdivisions,https://data.virginia.gov/api/action/datastore_search?resource_id=f34dd084-f30a-4987-a8e6-7ac3bae1aedb&limit=0
Police Traffic Crash Reports,https://data.virginia.gov/api/action/datastore_search?resource_id=f3522f63-655d-4100-a21d-dfacfc1f3f7a&limit=0
Hanover Parcels,https://data.virginia.gov/api/action/datastore_search?resource_id=f39d8e72-e0f4-4e89-a146-f9fad9f7c440&limit=0
Pre-Challenge Process Unserved BEAD Eligible Community Anchor Institutions,https://data.virginia.gov/api/action/datastore_search?resource_id=f3c0f912-3534-4fe5-953e-f36732a93613&limit=0
Sanitary Sewer Manhole,https://data.virginia.gov/api/action/datastore_search?resource_id=f3d3e3be-ea63-4841-9a05-99dd9762784f&limit=0
Virginia 2020-30 Occupational Projections by Virginia CTE Career Cluster,https://data.virginia.gov/api/action/datastore_search?resource_id=f44adb59-0b5d-49c0-a27c-382e00426353&limit=0
Community Pools,https://data.virginia.gov/api/action/datastore_search?resource_id=f4543c07-3675-42a8-bb09-fe9fc37563bb&limit=0
VDH Public Use Dataset Respiratory Death Data,https://data.virginia.gov/api/action/datastore_search?resource_id=f4912847-9f9c-420e-84dd-c39df614acc0&limit=0
"2023 Respiratory Virus Response - NSSP Emergency Department Visits - COVID-19, Flu, RSV, Combined",https://data.virginia.gov/api/action/datastore_search?resource_id=f4b000e7-fae4-46ee-8900-fabb88953ad8&limit=0
Bedford County State Senate Boundary - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=f4c798b3-b36b-488b-9ae4-ef9930b6af1a&limit=0
2016 Final WQA Monitoring Stations,https://data.virginia.gov/api/action/datastore_search?resource_id=f4cc4517-11a1-4d71-961f-c09de62cf759&limit=0
2021-2031 KY Occupational Outlook (Estimates) - Kentucky,https://data.virginia.gov/api/action/datastore_search?resource_id=f4d9fd2c-6203-4c25-a4c9-2302035c290b&limit=0
Rivers (2018 Final WQA IR Assessment),https://data.virginia.gov/api/action/datastore_search?resource_id=f4eaba6f-783c-4899-ad71-bec7acb20a8a&limit=0
CAP Regions by Locality,https://data.virginia.gov/api/action/datastore_search?resource_id=f5299635-d11a-41e5-a9c9-656b1ebc4fcd&limit=0
2022 - 2024 NTD Annual Data - Vehicles (Type Count by Agency),https://data.virginia.gov/api/action/datastore_search?resource_id=f5343f68-1a38-4186-9ab3-3f407bcf91b0&limit=0
Open Space,https://data.virginia.gov/api/action/datastore_search?resource_id=f54f2baf-429a-4367-82a1-ba3d4246b2da&limit=0
featAuto_map,https://data.virginia.gov/api/action/datastore_search?resource_id=f55a70dc-f23e-4780-bbba-79e1774bb740&limit=0
Tax Administration's Real Estate - Dwelling Addition Data,https://data.virginia.gov/api/action/datastore_search?resource_id=f55c243e-5048-4b33-99d1-3ac4ecf1f4ad&limit=0
"Population Projections 2010,2020,2030 by Gender- Virginia",https://data.virginia.gov/api/action/datastore_search?resource_id=f55fa6c2-4f3a-4ea6-9622-7fdc08e2cc57&limit=0
Pre-Challenge Process Underserved BEAD Eligible Locations,https://data.virginia.gov/api/action/datastore_search?resource_id=f5934d30-65e9-4325-8676-9940f9cf2850&limit=0
Employment - Top 10 Private Employers - Arlington County,https://data.virginia.gov/api/action/datastore_search?resource_id=f5984411-d0da-40bb-b94f-e5b47be7fd26&limit=0
Property Sales,https://data.virginia.gov/api/action/datastore_search?resource_id=f5e6eea1-aee9-4831-8b5d-0c42558d7411&limit=0
Bus Routes,https://data.virginia.gov/api/action/datastore_search?resource_id=f60878c8-2dfc-496a-995d-52aaa13386ac&limit=0
2022 - 2024 NTD Annual Data - Operating Expenses (by Function),https://data.virginia.gov/api/action/datastore_search?resource_id=f609e2d2-f83b-488d-ac96-7607d72df365&limit=0
Workforce 1 for NYCHA Residents by Borough - Local Law 163 - New York,https://data.virginia.gov/api/action/datastore_search?resource_id=f658cd86-a270-46b0-912c-c197e960fad6&limit=0
Town of Bedford Tax Grid - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=f697e62f-8e3c-432f-a0ca-c78c7622f84b&limit=0
devAuto_measure_allStates_downloadLink,https://data.virginia.gov/api/action/datastore_search?resource_id=f6b1971b-5fc6-4a3e-be61-9f6efa3387b0&limit=0
Short Term Projection 2017-2019- Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=f6ccd7cf-ef21-4bc3-8254-0ec1e9e72d61&limit=0
Preliminary Estimates of Cumulative RSV-associated Hospitalizations by Week for 2024-2025 season,https://data.virginia.gov/api/action/datastore_search?resource_id=f6cf7173-73f8-4d08-be2f-dc9398153cc2&limit=0
General Transit Feed Specification Weblinks,https://data.virginia.gov/api/action/datastore_search?resource_id=f6f0915d-e63f-4c6d-b7c7-ea794801c6a6&limit=0
VDH PUD HAI Acute Hospital Specific Report,https://data.virginia.gov/api/action/datastore_search?resource_id=f71faf1e-7760-420d-a400-f6596af3b7a0&limit=0
Chesapeake Bay Preservation Act,https://data.virginia.gov/api/action/datastore_search?resource_id=f71fdf86-b018-4e4b-b188-bb74f5d04df8&limit=0
Questionable Split Parcels,https://data.virginia.gov/api/action/datastore_search?resource_id=f732afbf-59cc-41ec-a500-6758701605da&limit=0
VDH-COVID-19-PublicUseDataset-WW-Percentiles,https://data.virginia.gov/api/action/datastore_search?resource_id=f7661104-f7b7-4b57-b3e7-320309764e5f&limit=0
VDH-PUD-FAI-By-CityCounty,https://data.virginia.gov/api/action/datastore_search?resource_id=f79c0a7d-6b41-4b9e-936b-dfc1cfc197ec&limit=0
DOT Capital Improvement Linear Projects,https://data.virginia.gov/api/action/datastore_search?resource_id=f7c4138c-6ae6-46bc-97e1-7df076b1b6cf&limit=0
Public Claims,https://data.virginia.gov/api/action/datastore_search?resource_id=f7f11f0e-cc0d-4850-b8ff-19810f44271e&limit=0
Town of Dumfries Race Demographics,https://data.virginia.gov/api/action/datastore_search?resource_id=f7f14f18-2193-48cb-ac45-6c8ad66497e7&limit=0
PedestrianEasement layer,https://data.virginia.gov/api/action/datastore_search?resource_id=f802bfae-637d-4cbc-93d1-10d3f52f4350&limit=0
IngressEgressEasement layer,https://data.virginia.gov/api/action/datastore_search?resource_id=f8112b18-f5b6-442e-b291-794eaac4b2e3&limit=0
VDH PUD HAI Acute Device Utilization,https://data.virginia.gov/api/action/datastore_search?resource_id=f815dd8d-a8fb-443f-9793-d8dca2198666&limit=0
Fair Market Rent for 2024 - 2025 - Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=f869ce0f-9c83-4c59-8a4b-d22aa675f99c&limit=0
Building Permits Applications,https://data.virginia.gov/api/action/datastore_search?resource_id=f8b3bce0-1f17-4e1b-adbd-d96dca7530ca&limit=0
FY 2021_NCVAS Demographics Data_Period_of_Service For Virginia State Summary,https://data.virginia.gov/api/action/datastore_search?resource_id=f8f85ccb-f61c-44b1-a3a2-dd8a6ad21cb3&limit=0
GazetteerGrid layer,https://data.virginia.gov/api/action/datastore_search?resource_id=f983582b-8620-4d4f-8a44-e8fa3d1b4d76&limit=0
Salt Lake MSA Occupational Projections 2012-2022,https://data.virginia.gov/api/action/datastore_search?resource_id=f9c74a44-fd5a-4bcd-9b2d-b99682fc9b79&limit=0
Unemployment Insurance CLAIMS_Intials_Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=f9cd06f5-e4ed-4b4d-bf47-c6abd27570bd&limit=0
FY 2021 End of Year Annual Financial Reporting,https://data.virginia.gov/api/action/datastore_search?resource_id=f9db5d07-7ad5-4ce5-a901-67471e0c910e&limit=0
"Access to Jobs in Virginia by census block 2023 (auto, bike, walk & transit)",https://data.virginia.gov/api/action/datastore_search?resource_id=f9e31431-7ac3-4e07-81a5-d0f3f485fd56&limit=0
Largest Employers in Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=fa1f8d07-cd5c-48d7-aa1a-57381a59fa3e&limit=0
Paid Employees - All Establishments-NC,https://data.virginia.gov/api/action/datastore_search?resource_id=fa7a3dc5-0647-4191-8241-065b5bfa877a&limit=0
Virginia Bar Exam Pass Rates 2016,https://data.virginia.gov/api/action/datastore_search?resource_id=fac166c7-555a-4014-b964-9df931df5092&limit=0
VDH-COVID-19-PublicUseDataset-CLI_By-HealthDistrict,https://data.virginia.gov/api/action/datastore_search?resource_id=faf491cf-64c0-4860-9cf1-b2af237f3ef3&limit=0
Potential Sump Conditions,https://data.virginia.gov/api/action/datastore_search?resource_id=fafd2d63-00d6-411b-bec5-f9177fa3752d&limit=0
Town of Bedford Parks - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=fb6e68ff-b444-40e2-bf6b-99304348a487&limit=0
Food Insecurity,https://data.virginia.gov/api/action/datastore_search?resource_id=fbc2f646-7e99-4de8-bec1-fb12b5373a4c&limit=0
FRA Regulated Mode Major Security Events,https://data.virginia.gov/api/action/datastore_search?resource_id=fbdd495d-4150-4f27-956a-119be6c7844a&limit=0
Home Schooled Students & Religious Exemptions 2016-17,https://data.virginia.gov/api/action/datastore_search?resource_id=fc070be2-1c3a-4ce5-9ff3-a7fa657e4300&limit=0
"Population Projections 2010,2020,2030- Virginia",https://data.virginia.gov/api/action/datastore_search?resource_id=fc0cf4f3-94a0-43bb-9b2c-2b9ccb0d6101&limit=0
Judgments,https://data.virginia.gov/api/action/datastore_search?resource_id=fc22a714-91a9-4f1c-afe8-d073acbf7c59&limit=0
Bedford County Populated Places - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=fc25742c-3a87-41ee-ae3a-b706860b9b8a&limit=0
MS4 ReceivingWaters 2021,https://data.virginia.gov/api/action/datastore_search?resource_id=fc59584f-0e6c-4ca9-891b-c96885564cde&limit=0
CoreSet measure v2.10.64 (coreset-prod),https://data.virginia.gov/api/action/datastore_search?resource_id=fc5becd0-a614-428d-b8cb-8d36b0f8d876&limit=0
Future Land Use,https://data.virginia.gov/api/action/datastore_search?resource_id=fcef72df-3a9e-4195-8fb9-75967a0e8095&limit=0
Weekly Cumulative Percentage of Children Ages 6 Months -17 Years Who Are Up to date with COVID-19 Vaccines and Comparison Between 2023-24 and 2024-25 by Jurisdiction,https://data.virginia.gov/api/action/datastore_search?resource_id=fd0f5339-bd3f-4f85-9048-36a785ab2c3b&limit=0
Summer Youth Employment Program (SYEP) for NYCHA Residents by Council District - Local Law 163 - New York,https://data.virginia.gov/api/action/datastore_search?resource_id=fd568788-b63c-43a0-af12-15723f99677e&limit=0
CountySubWatersheds layer,https://data.virginia.gov/api/action/datastore_search?resource_id=fd5d9177-cc26-4689-af38-c3d1e9795152&limit=0
Revocation - All With History,https://data.virginia.gov/api/action/datastore_search?resource_id=fdf86dac-b08a-4639-a426-50bb54dde6a0&limit=0
Quality of life measure - by state,https://data.virginia.gov/api/action/datastore_search?resource_id=fe33269d-a5bd-4273-8cfd-03d8602f934e&limit=0
International_Passengers_Freight_ All_Types,https://data.virginia.gov/api/action/datastore_search?resource_id=fe494766-e163-4307-9175-b003b1081b99&limit=0
VDH PUD HAI Acute Laboratory Identified Events,https://data.virginia.gov/api/action/datastore_search?resource_id=fe674c44-bee2-433a-8159-ef185fe88732&limit=0
Home Schooled Students & Religious Exemptions 2010-11,https://data.virginia.gov/api/action/datastore_search?resource_id=fe7128ef-a3e6-43a7-8096-c587164b5373&limit=0
Virginia’s Community Colleges Academic data of Students (2017-2021),https://data.virginia.gov/api/action/datastore_search?resource_id=fea66bca-c072-4c15-a463-33644f622138&limit=0
Bedford County Subdivisions - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=febdc8a1-a85b-439c-aaa2-f03b9c3e8ee3&limit=0
Storm Drainage Control Device,https://data.virginia.gov/api/action/datastore_search?resource_id=fee861e7-2bc7-4cb9-bf89-9a8c4a50d800&limit=0
